Time,Reference,Angle,Reference,Angle
5.536242,-16.5430249,-16.0919357,-164.826198,-164.375109
5.546393,-16.571157,-16.1268423,-164.85433,-164.401289
5.556548,-16.5999047,-16.1442956,-164.883078,-164.427469
5.566776,-16.6295066,-16.1792022,-164.91268,-164.453649
5.576863,-16.6593011,-16.2053821,-164.942474,-164.479829
5.587041,-16.6899825,-16.2402887,-164.973156,-164.514735
5.597184,-16.7211745,-16.2751953,-165.004348,-164.549642
5.607305,-16.7529159,-16.3101019,-165.036089,-164.584548
5.617618,-16.7859068,-16.3450084,-165.06908,-164.619455
5.627818,-16.8191471,-16.379915,-165.10232,-164.663088
5.637959,-16.852817,-16.4235483,-165.13599,-164.697995
5.64808,-16.887024,-16.4671815,-165.170197,-164.741628
5.65824,-16.9220007,-16.5108147,-165.205174,-164.785261
5.668395,-16.9575862,-16.5457213,-165.240759,-164.828895
5.678556,-16.99378,-16.5980812,-165.276953,-164.872528
5.6887,-17.0305518,-16.6417144,-165.313725,-164.916161
5.698859,-17.067994,-16.6853476,-165.351167,-164.959794
5.70904,-17.106159,-16.7289809,-165.389332,-165.012154
5.719199,-17.1448296,-16.7813408,-165.428003,-165.064514
5.729334,-17.1840359,-16.824974,-165.467209,-165.108147
5.739471,-17.2238666,-16.8860605,-165.50704,-165.160507
5.749671,-17.2645791,-16.9296937,-165.547752,-165.212867
5.759747,-17.3053776,-16.9820536,-165.588551,-165.265227
5.769937,-17.3472975,-17.0344135,-165.630471,-165.317587
5.780074,-17.3895893,-17.0867734,-165.672763,-165.369947
5.79024,-17.4326272,-17.1391333,-165.7158,-165.422307
5.800398,-17.4744369,-17.1914931,-165.75761,-165.474666
5.810561,-17.5156004,-17.243853,-165.798774,-165.535753
5.820931,-17.5569773,-17.2962129,-165.840151,-165.588113
5.831073,-17.5968364,-17.3485728,-165.88001,-165.649199
5.850291,-17.6696794,-17.4532925,-165.952853,-165.753919
5.854909,-17.6872376,-17.4707458,-165.970411,-165.771372
5.86502,-17.7249215,-17.5231057,-166.008095,-165.823732
5.875181,-17.7622153,-17.5667389,-166.045389,-165.884819
5.88538,-17.7990135,-17.6190988,-166.082187,-165.937179
5.895503,-17.8349404,-17.6714587,-166.118114,-165.989539
5.906,-17.8715378,-17.7150919,-166.154711,-166.041898
5.915848,-17.9052919,-17.7674518,-166.188465,-166.094258
5.926006,-17.9395236,-17.811085,-166.222697,-166.137891
5.93613,-17.9730104,-17.8547182,-166.256184,-166.190251
5.946281,-18.0059783,-17.9070781,-166.289152,-166.233885
5.956466,-18.0384599,-17.9419847,-166.321633,-166.277518
5.966644,-18.0703059,-17.9943446,-166.353479,-166.321151
5.976761,-18.1013602,-18.0292512,-166.384533,-166.364784
5.986916,-18.1319087,-18.0728844,-166.415082,-166.417144
5.997082,-18.1619001,-18.1165176,-166.445073,-166.452051
6.007265,-18.1913404,-18.1514242,-166.474514,-166.486957
6.01738,-18.2199552,-18.1863308,-166.503128,-166.521864
6.027538,-18.2481102,-18.2212374,-166.531283,-166.556771
6.037738,-18.2757628,-18.256144,-166.558936,-166.591677
6.047844,-18.3025606,-18.2910506,-166.585734,-166.626584
6.057979,-18.3288342,-18.3259571,-166.612007,-166.66149
6.068127,-18.3545449,-18.3608637,-166.637718,-166.696397
6.078301,-18.3797217,-18.3870437,-166.662895,-166.722577
6.088436,-18.4042044,-18.4132236,-166.687378,-166.748757
6.098586,-18.428114,-18.4394035,-166.711287,-166.783663
6.108763,-18.4514935,-18.4655835,-166.734667,-166.809843
6.118925,-18.4742308,-18.5004901,-166.757404,-166.836023
6.129079,-18.4963655,-18.5179434,-166.779539,-166.862203
6.139234,-18.5178887,-18.5353967,-166.801062,-166.879656
6.149446,-18.5389388,-18.5615766,-166.822112,-166.905836
6.159522,-18.5591209,-18.5790299,-166.842294,-166.92329
6.169686,-18.5788837,-18.6052098,-166.862057,-166.940743
6.179812,-18.5979879,-18.6139365,-166.881161,-166.958196
6.190039,-18.6166811,-18.6401164,-166.899854,-166.97565
6.200207,-18.6346724,-18.6488431,-166.917846,-166.993103
6.210379,-18.6520811,-18.6662964,-166.935254,-167.010556
6.220536,-18.6688699,-18.675023,-166.952043,-167.019283
6.230696,-18.6850875,-18.6837496,-166.968261,-167.028009
6.242613,-18.7032483,-18.7012029,-166.986422,-167.045463
6.263085,-18.7315665,-18.7099296,-167.01474,-167.054189
6.267881,-18.7382804,-18.7186562,-167.021454,-167.062916
6.278008,-18.751739,-18.7273829,-167.034912,-167.062916
6.288214,-18.7647294,-18.7361095,-167.047903,-167.071643
6.298505,-18.7772372,-18.7448362,-167.06041,-167.071643
6.3172,-18.7975988,-18.7448362,-167.080772,-167.071643
6.321962,-18.8028447,-18.7448362,-167.086018,-167.071643
6.332219,-18.813423,-18.7448362,-167.096596,-167.071643
6.342325,-18.8232994,-18.7448362,-167.106473,-167.071643
6.352475,-18.8326651,-18.7448362,-167.115838,-167.071643
6.371086,-18.8475849,-18.7448362,-167.130758,-167.071643
6.375882,-18.8514836,-18.7448362,-167.134657,-167.071643
6.386123,-18.8591321,-18.7448362,-167.142305,-167.071643
6.396364,-18.8662448,-18.7448362,-167.149418,-167.071643
6.406758,-18.8729106,-18.7448362,-167.156084,-167.071643
6.419291,-18.8801,-18.7448362,-167.163273,-167.071643
6.427146,-18.884399,-18.7448362,-167.167572,-167.071643
6.437175,-18.889346,-18.7448362,-167.172519,-167.071643
6.447703,-18.8940026,-18.7448362,-167.177176,-167.071643
6.457586,-18.8979387,-18.7448362,-167.181112,-167.071643
6.467749,-18.9015143,-18.7448362,-167.184688,-167.071643
6.477997,-18.9046599,-18.7448362,-167.187833,-167.071643
6.488199,-18.9073565,-18.7448362,-167.19053,-167.071643
6.498404,-18.9096402,-18.7448362,-167.192813,-167.071643
6.509966,-18.9116955,-18.7448362,-167.194869,-167.071643
6.518949,-18.9174028,-18.7448362,-167.200576,-167.071643
6.529071,-18.9174028,-18.7448362,-167.200576,-167.071643
6.539295,-18.9174028,-18.7448362,-167.200576,-167.071643
6.5496,-18.9174028,-18.7448362,-167.200576,-167.071643
6.559726,-18.9174028,-18.7448362,-167.200576,-167.071643
6.569898,-18.9174028,-18.7448362,-167.200576,-167.071643
6.580298,-18.9174028,-18.7448362,-167.200576,-167.071643
6.590366,-18.9174028,-18.7448362,-167.200576,-167.071643
6.600563,-18.9174028,-18.7448362,-167.200576,-167.071643
6.610724,-18.9174028,-18.7448362,-167.200576,-167.071643
6.620971,-18.9174028,-18.7448362,-167.200576,-167.071643
6.631262,-18.9174028,-18.7448362,-167.200576,-167.071643
6.641529,-18.9174028,-18.7448362,-167.200576,-167.071643
6.651715,-18.9174028,-18.7448362,-167.200576,-167.071643
6.661934,-18.9174028,-18.7448362,-167.200576,-167.071643
6.672077,-18.9174028,-18.7448362,-167.200576,-167.071643
6.682294,-18.9174028,-18.7448362,-167.200576,-167.071643
6.692547,-18.9174028,-18.7448362,-167.200576,-167.071643
6.711083,-18.9174028,-18.7448362,-167.200576,-167.071643
6.715883,-18.9174028,-18.7448362,-167.200576,-167.071643
6.726103,-18.9174028,-18.7448362,-167.200576,-167.071643
6.736336,-18.9174028,-18.7448362,-167.200576,-167.071643
6.746521,-18.9174028,-18.7448362,-167.200576,-167.071643
6.75673,-18.9174028,-18.7448362,-167.200576,-167.071643
6.767062,-18.9174028,-18.7448362,-167.200576,-167.071643
6.777157,-18.9174028,-18.7448362,-167.200576,-167.071643
6.787365,-18.9174028,-18.7448362,-167.200576,-167.071643
6.797669,-18.9174028,-18.7448362,-167.200576,-167.071643
6.807778,-18.9174028,-18.7448362,-167.200576,-167.071643
6.81802,-18.9174028,-18.7448362,-167.200576,-167.071643
6.828286,-18.9174028,-18.7448362,-167.200576,-167.071643
6.8385,-18.9174028,-18.7448362,-167.200576,-167.071643
6.848685,-18.9174028,-18.7448362,-167.200576,-167.071643
6.858976,-18.9174028,-18.7448362,-167.200576,-167.071643
6.869154,-18.9174028,-18.7448362,-167.200576,-167.071643
6.879375,-18.9174028,-18.7448362,-167.200576,-167.071643
6.889598,-18.9174028,-18.7448362,-167.200576,-167.071643
6.89982,-18.9174028,-18.7448362,-167.200576,-167.071643
6.910647,-18.9174028,-18.7448362,-167.200576,-167.071643
6.920323,-18.9174028,-18.7448362,-167.200576,-167.071643
6.930419,-18.9174028,-18.7448362,-167.200576,-167.071643
6.940714,-18.9174028,-18.7448362,-167.200576,-167.071643
6.95103,-18.9174028,-18.7448362,-167.200576,-167.071643
6.961172,-18.9174028,-18.7448362,-167.200576,-167.071643
6.971531,-18.9174028,-18.7448362,-167.200576,-167.071643
6.981728,-18.9174028,-18.7448362,-167.200576,-167.071643
6.991887,-18.9174028,-18.7448362,-167.200576,-167.071643
7.002072,-18.9174028,-18.7448362,-167.200576,-167.071643
7.012266,-18.9174028,-18.7448362,-167.200576,-167.071643
7.022473,-18.9174028,-18.7448362,-167.200576,-167.071643
7.033031,-18.9174028,-18.7448362,-167.200576,-167.071643
7.043054,-18.9174028,-18.7448362,-167.200576,-167.071643
7.053164,-18.9174028,-18.7448362,-167.200576,-167.071643
7.063267,-18.9174028,-18.7448362,-167.200576,-167.071643
7.073469,-18.9174028,-18.7448362,-167.200576,-167.071643
7.083646,-18.9174028,-18.7448362,-167.200576,-167.071643
7.093873,-18.9174028,-18.7448362,-167.200576,-167.071643
7.104029,-18.9174028,-18.7448362,-167.200576,-167.071643
7.122617,-18.9174028,-18.7448362,-167.200576,-167.071643
7.127519,-18.9174028,-18.7448362,-167.200576,-167.071643
7.137758,-18.9174028,-18.7448362,-167.200576,-167.071643
7.147955,-18.9174028,-18.7448362,-167.200576,-167.071643
7.158184,-18.9174028,-18.7448362,-167.200576,-167.071643
7.168387,-18.9174028,-18.7448362,-167.200576,-167.071643
7.187,-18.9174028,-18.7448362,-167.200576,-167.071643
7.191728,-18.9174028,-18.7448362,-167.200576,-167.071643
7.201919,-18.9174028,-18.7448362,-167.200576,-167.071643
7.212238,-18.9174028,-18.7448362,-167.200576,-167.071643
7.222434,-18.9174028,-18.7448362,-167.200576,-167.071643
7.232654,-18.9174028,-18.7448362,-167.200576,-167.071643
7.24301,-18.9174028,-18.7448362,-167.200576,-167.071643
7.253133,-18.9174028,-18.7448362,-167.200576,-167.071643
7.2632,-18.9174028,-18.7448362,-167.200576,-167.071643
7.273606,-18.9174028,-18.7448362,-167.200576,-167.071643
7.283699,-18.9174028,-18.7448362,-167.200576,-167.071643
7.293951,-18.9174028,-18.7448362,-167.200576,-167.071643
7.304061,-18.9174028,-18.7448362,-167.200576,-167.071643
7.322546,-18.9174028,-18.7448362,-167.200576,-167.071643
7.32732,-18.9174028,-18.7448362,-167.200576,-167.071643
7.337564,-18.9174028,-18.7448362,-167.200576,-167.071643
7.347759,-18.9174028,-18.7448362,-167.200576,-167.071643
7.358041,-18.9174028,-18.7448362,-167.200576,-167.071643
7.368248,-18.9174028,-18.7448362,-167.200576,-167.071643
7.378498,-18.9174028,-18.7448362,-167.200576,-167.071643
7.388723,-18.9174028,-18.7448362,-167.200576,-167.071643
7.398957,-18.9174028,-18.7448362,-167.200576,-167.071643
7.409572,-18.9174028,-18.7448362,-167.200576,-167.071643
7.419323,-18.9174028,-18.7448362,-167.200576,-167.071643
7.429644,-18.9174028,-18.7448362,-167.200576,-167.071643
7.439783,-18.9174028,-18.7448362,-167.200576,-167.071643
7.450078,-18.9174028,-18.7448362,-167.200576,-167.071643
7.460345,-18.9174028,-18.7448362,-167.200576,-167.071643
7.470551,-18.9174028,-18.7448362,-167.200576,-167.071643
7.480719,-18.9174028,-18.7448362,-167.200576,-167.071643
7.49107,-18.9174028,-18.7448362,-167.200576,-167.071643
7.501119,-18.9174028,-18.7448362,-167.200576,-167.071643
7.512574,-18.9174028,-18.7448362,-167.200576,-167.071643
7.52152,-18.9174028,-18.7448362,-167.200576,-167.071643
7.531988,-18.9174028,-18.7448362,-167.200576,-167.071643
7.541905,-18.9174028,-18.7448362,-167.200576,-167.071643
7.552083,-18.9174028,-18.7448362,-167.200576,-167.071643
7.562239,-18.9174028,-18.7448362,-167.200576,-167.071643
7.572576,-18.9174028,-18.7448362,-167.200576,-167.071643
7.582656,-18.9174028,-18.7448362,-167.200576,-167.071643
7.592962,-18.9174028,-18.7448362,-167.200576,-167.071643
7.603114,-18.9174028,-18.7448362,-167.200576,-167.071643
7.621733,-18.9174028,-18.7448362,-167.200576,-167.071643
7.626499,-18.9174028,-18.7448362,-167.200576,-167.071643
7.636722,-18.9174028,-18.7448362,-167.200576,-167.071643
7.64693,-18.9174028,-18.7448362,-167.200576,-167.071643
7.657068,-18.9174028,-18.7448362,-167.200576,-167.071643
7.66729,-18.9174028,-18.7448362,-167.200576,-167.071643
7.677536,-18.9174028,-18.7448362,-167.200576,-167.071643
7.687629,-18.9174028,-18.7448362,-167.200576,-167.071643
7.698179,-18.9174028,-18.7448362,-167.200576,-167.071643
7.70809,-18.9174028,-18.7448362,-167.200576,-167.071643
7.718275,-18.9174028,-18.7448362,-167.200576,-167.071643
7.728539,-18.9174028,-18.7448362,-167.200576,-167.071643
7.738672,-18.9174028,-18.7448362,-167.200576,-167.071643
7.748931,-18.9174028,-18.7448362,-167.200576,-167.071643
7.767301,-18.9174028,-18.7448362,-167.200576,-167.071643
7.772093,-18.9174028,-18.7448362,-167.200576,-167.071643
7.782252,-18.9174028,-18.7448362,-167.200576,-167.071643
7.792494,-18.9174028,-18.7448362,-167.200576,-167.071643
7.802749,-18.9174028,-18.7448362,-167.200576,-167.071643
7.812977,-18.9174028,-18.7448362,-167.200576,-167.071643
7.823197,-18.9174028,-18.7448362,-167.200576,-167.071643
7.833267,-18.9174028,-18.7448362,-167.200576,-167.071643
7.843635,-18.9174028,-18.7448362,-167.200576,-167.071643
7.853822,-18.9174028,-18.7448362,-167.200576,-167.071643
7.863874,-18.9174028,-18.7448362,-167.200576,-167.071643
7.874115,-18.9174028,-18.7448362,-167.200576,-167.071643
7.892486,-18.9174028,-18.7448362,-167.200576,-167.071643
7.897251,-18.9174028,-18.7448362,-167.200576,-167.071643
7.907473,-18.9174028,-18.7448362,-167.200576,-167.071643
7.917762,-18.9174028,-18.7448362,-167.200576,-167.071643
7.927854,-18.9174028,-18.7448362,-167.200576,-167.071643
7.938019,-18.9174028,-18.7448362,-167.200576,-167.071643
7.948301,-18.9174028,-18.7448362,-167.200576,-167.071643
7.958441,-18.9174028,-18.7448362,-167.200576,-167.071643
7.968592,-18.9174028,-18.7448362,-167.200576,-167.071643
7.978822,-18.9174028,-18.7448362,-167.200576,-167.071643
7.988991,-18.9174028,-18.7448362,-167.200576,-167.071643
7.999282,-18.9174028,-18.7448362,-167.200576,-167.071643
8.009409,-18.9174028,-18.7448362,-167.200576,-167.071643
8.019594,-18.9174028,-18.7448362,-167.200576,-167.071643
8.02979,-18.9174028,-18.7448362,-167.200576,-167.071643
8.039988,-18.9174028,-18.7448362,-167.200576,-167.071643
8.050223,-18.9174028,-18.7448362,-167.200576,-167.071643
8.060527,-18.9174028,-18.7448362,-167.200576,-167.071643
8.070559,-18.9174028,-18.7448362,-167.200576,-167.071643
8.080759,-18.9174028,-18.7448362,-167.200576,-167.071643
8.090996,-18.9174028,-18.7448362,-167.200576,-167.071643
8.101189,-18.9174028,-18.7448362,-167.200576,-167.071643
8.111453,-18.9174028,-18.7448362,-167.200576,-167.071643
8.121697,-18.9174028,-18.7448362,-167.200576,-167.071643
8.131796,-18.9174028,-18.7448362,-167.200576,-167.071643
8.142072,-18.9174028,-18.7448362,-167.200576,-167.071643
8.152191,-18.9174028,-18.7448362,-167.200576,-167.071643
8.162443,-18.9174028,-18.7448362,-167.200576,-167.071643
8.172616,-18.9174028,-18.7448362,-167.200576,-167.071643
8.18293,-18.9174028,-18.7448362,-167.200576,-167.071643
8.192991,-18.9174028,-18.7448362,-167.200576,-167.071643
8.203238,-18.9174028,-18.7448362,-167.200576,-167.071643
8.213547,-18.9174028,-18.7448362,-167.200576,-167.071643
8.231924,-18.9174028,-18.7448362,-167.200576,-167.071643
8.236703,-18.9174028,-18.7448362,-167.200576,-167.071643
8.246946,-18.9174028,-18.7448362,-167.200576,-167.071643
8.257125,-18.9174028,-18.7448362,-167.200576,-167.071643
8.267346,-18.9174028,-18.7448362,-167.200576,-167.071643
8.277583,-18.9174028,-18.7448362,-167.200576,-167.071643
8.287673,-18.9174028,-18.7448362,-167.200576,-167.071643
8.297932,-18.9174028,-18.7448362,-167.200576,-167.071643
8.308059,-18.9174028,-18.7448362,-167.200576,-167.071643
8.318306,-18.9174028,-18.7448362,-167.200576,-167.071643
8.328534,-18.9174028,-18.7448362,-167.200576,-167.071643
8.33868,-18.9174028,-18.7448362,-167.200576,-167.071643
8.348893,-18.9174028,-18.7448362,-167.200576,-167.071643
8.367382,-18.9174028,-18.7448362,-167.200576,-167.071643
8.372235,-18.9174028,-18.7448362,-167.200576,-167.071643
8.382389,-18.9174028,-18.7448362,-167.200576,-167.071643
8.392536,-18.9174028,-18.7448362,-167.200576,-167.071643
8.402842,-18.9174028,-18.7448362,-167.200576,-167.071643
8.412962,-18.9174028,-18.7448362,-167.200576,-167.071643
8.423358,-18.9174028,-18.7448362,-167.200576,-167.071643
8.433306,-18.9174028,-18.7448362,-167.200576,-167.071643
8.443535,-18.9174028,-18.7448362,-167.200576,-167.071643
8.453788,-18.9174028,-18.7448362,-167.200576,-167.071643
8.463928,-18.9174028,-18.7448362,-167.200576,-167.071643
8.474091,-18.9174028,-18.7448362,-167.200576,-167.071643
8.484432,-18.9174028,-18.7448362,-167.200576,-167.071643
8.494591,-18.9174028,-18.7448362,-167.200576,-167.071643
8.504782,-18.9174028,-18.7448362,-167.200576,-167.071643
8.514897,-18.9174028,-18.7448362,-167.200576,-167.071643
8.525129,-18.9174028,-18.7448362,-167.200576,-167.071643
8.535658,-18.9174028,-18.7448362,-167.200576,-167.071643
8.54552,-18.9174028,-18.7448362,-167.200576,-167.071643
8.555812,-18.9174028,-18.7448362,-167.200576,-167.071643
8.566089,-18.9174028,-18.7448362,-167.200576,-167.071643
8.576134,-18.9174028,-18.7448362,-167.200576,-167.071643
8.586885,-18.9174028,-18.7448362,-167.200576,-167.071643
8.59654,-18.9174028,-18.7448362,-167.200576,-167.071643
8.606703,-18.9174028,-18.7448362,-167.200576,-167.071643
8.616888,-18.9174028,-18.7448362,-167.200576,-167.071643
8.627107,-18.9174028,-18.7448362,-167.200576,-167.071643
8.637305,-18.9174028,-18.7448362,-167.200576,-167.071643
8.647548,-18.9174028,-18.7448362,-167.200576,-167.071643
8.657722,-18.9174028,-18.7448362,-167.200576,-167.071643
8.667905,-18.9174028,-18.7448362,-167.200576,-167.071643
8.678148,-18.9174028,-18.7448362,-167.200576,-167.071643
8.688314,-18.9174028,-18.7448362,-167.200576,-167.071643
8.698563,-18.9174028,-18.7448362,-167.200576,-167.071643
8.708699,-18.9174028,-18.7448362,-167.200576,-167.071643
8.72766,-18.9174028,-18.7448362,-167.200576,-167.071643
8.732484,-18.9174028,-18.7448362,-167.200576,-167.071643
8.742931,-18.9174028,-18.7448362,-167.200576,-167.071643
8.752986,-18.9174028,-18.7448362,-167.200576,-167.071643
8.763223,-18.9174028,-18.7448362,-167.200576,-167.071643
8.77352,-18.9174028,-18.7448362,-167.200576,-167.071643
8.783711,-18.9174028,-18.7448362,-167.200576,-167.071643
8.793936,-18.9174028,-18.7448362,-167.200576,-167.071643
8.804149,-18.9174028,-18.7448362,-167.200576,-167.071643
8.822691,-18.9174028,-18.7448362,-167.200576,-167.071643
8.827487,-18.9174028,-18.7448362,-167.200576,-167.071643
8.83781,-18.9174028,-18.7448362,-167.200576,-167.071643
8.848052,-18.9174028,-18.7448362,-167.200576,-167.071643
8.858078,-18.9174028,-18.7448362,-167.200576,-167.071643
8.868354,-18.9174028,-18.7448362,-167.200576,-167.071643
8.878472,-18.9174028,-18.7448362,-167.200576,-167.071643
8.888707,-18.9174028,-18.7448362,-167.200576,-167.071643
8.898942,-18.9174028,-18.7448362,-167.200576,-167.071643
8.909162,-18.9174028,-18.7448362,-167.200576,-167.071643
8.919468,-18.9174028,-18.7448362,-167.200576,-167.071643
8.929641,-18.9174028,-18.7448362,-167.200576,-167.071643
8.939884,-18.9174028,-18.7448362,-167.200576,-167.071643
8.950297,-18.9174028,-18.7448362,-167.200576,-167.071643
8.96031,-18.9174028,-18.7448362,-167.200576,-167.071643
8.970474,-18.9174028,-18.7448362,-167.200576,-167.071643
8.989046,-18.9174028,-18.7448362,-167.200576,-167.071643
8.993758,-18.9174028,-18.7448362,-167.200576,-167.071643
9.004101,-18.9174028,-18.7448362,-167.200576,-167.071643
9.014391,-18.9174028,-18.7448362,-167.200576,-167.071643
9.025086,-18.9174028,-18.7448362,-167.200576,-167.071643
9.035094,-18.9174028,-18.7448362,-167.200576,-167.071643
9.04513,-18.9174028,-18.7448362,-167.200576,-167.071643
9.055333,-18.9174028,-18.7448362,-167.200576,-167.071643
9.065516,-18.9174028,-18.7448362,-167.200576,-167.071643
9.075708,-18.9174028,-18.7448362,-167.200576,-167.071643
9.085977,-18.9174028,-18.7448362,-167.200576,-167.071643
9.096105,-18.9174028,-18.7448362,-167.200576,-167.071643
9.106306,-18.9174028,-18.7448362,-167.200576,-167.071643
9.116883,-18.9174028,-18.7448362,-167.200576,-167.071643
9.127189,-18.9174028,-18.7448362,-167.200576,-167.071643
9.137346,-18.9174028,-18.7448362,-167.200576,-167.071643
9.147543,-18.9174028,-18.7448362,-167.200576,-167.071643
9.157895,-18.9174028,-18.7448362,-167.200576,-167.071643
9.168005,-18.9174028,-18.7448362,-167.200576,-167.071643
9.178264,-18.9174028,-18.7448362,-167.200576,-167.071643
9.188477,-18.9174028,-18.7448362,-167.200576,-167.071643
9.198661,-18.9174028,-18.7448362,-167.200576,-167.071643
9.208884,-18.9174028,-18.7448362,-167.200576,-167.071643
9.219119,-18.9174028,-18.7448362,-167.200576,-167.071643
9.229295,-18.9174028,-18.7448362,-167.200576,-167.071643
9.239563,-18.9174028,-18.7448362,-167.200576,-167.071643
9.249801,-18.9174028,-18.7448362,-167.200576,-167.071643
9.259971,-18.9174028,-18.7448362,-167.200576,-167.071643
9.270325,-18.9174028,-18.7448362,-167.200576,-167.071643
9.280407,-18.9174028,-18.7448362,-167.200576,-167.071643
9.290408,-18.9174028,-18.7448362,-167.200576,-167.071643
9.300685,-18.9174028,-18.7448362,-167.200576,-167.071643
9.310672,-18.9174028,-18.7448362,-167.200576,-167.071643
9.320836,-18.9174028,-18.7448362,-167.200576,-167.071643
9.331018,-18.9174028,-18.7448362,-167.200576,-167.071643
9.341128,-18.9174028,-18.7448362,-167.200576,-167.071643
9.351379,-18.9174028,-18.7448362,-167.200576,-167.071643
9.361482,-18.9174028,-18.7448362,-167.200576,-167.071643
9.371648,-18.9174028,-18.7448362,-167.200576,-167.071643
9.381853,-18.9174028,-18.7448362,-167.200576,-167.071643
9.391922,-18.9174028,-18.7448362,-167.200576,-167.071643
9.402039,-18.9174028,-18.7448362,-167.200576,-167.071643
9.412227,-18.9174028,-18.7448362,-167.200576,-167.071643
9.422383,-18.9174028,-18.7448362,-167.200576,-167.071643
9.432569,-18.9174028,-18.7448362,-167.200576,-167.071643
9.450561,-18.9174028,-18.7448362,-167.200576,-167.071643
9.455134,-18.9174028,-18.7448362,-167.200576,-167.071643
9.465244,-18.9174028,-18.7448362,-167.200576,-167.071643
9.475492,-18.9174028,-18.7448362,-167.200576,-167.071643
9.485618,-18.9174028,-18.7448362,-167.200576,-167.071643
9.495754,-18.9174028,-18.7448362,-167.200576,-167.071643
9.505894,-18.9174028,-18.7448362,-167.200576,-167.071643
9.516007,-18.9174028,-18.7448362,-167.200576,-167.071643
9.526765,-18.9174028,-18.7448362,-167.200576,-167.071643
9.536373,-18.9174028,-18.7448362,-167.200576,-167.071643
9.546518,-18.9174028,-18.7448362,-167.200576,-167.071643
9.556671,-18.9174028,-18.7448362,-167.200576,-167.071643
9.566802,-18.9174028,-18.7448362,-167.200576,-167.071643
9.57703,-18.9174028,-18.7448362,-167.200576,-167.071643
9.587872,-18.9174028,-18.7448362,-167.200576,-167.071643
9.597263,-18.9174028,-18.7448362,-167.200576,-167.071643
9.607386,-18.9174028,-18.7448362,-167.200576,-167.071643
9.617527,-18.9174028,-18.7448362,-167.200576,-167.071643
9.627779,-18.9174028,-18.7448362,-167.200576,-167.071643
9.637939,-18.9174028,-18.7448362,-167.200576,-167.071643
9.648033,-18.9174028,-18.7448362,-167.200576,-167.071643
9.658189,-18.9174028,-18.7448362,-167.200576,-167.071643
9.668328,-18.9174028,-18.7448362,-167.200576,-167.071643
9.678496,-18.9174028,-18.7448362,-167.200576,-167.071643
9.68866,-18.9174028,-18.7448362,-167.200576,-167.071643
9.69878,-18.9174028,-18.7448362,-167.200576,-167.071643
9.709003,-18.9174028,-18.7448362,-167.200576,-167.071643
9.71928,-18.9174028,-18.7448362,-167.200576,-167.071643
9.7539,-18.9174028,-18.7448362,-167.200576,-167.071643
9.766262,-18.9174028,-18.7448362,-167.200576,-167.071643
