Time,Reference,Angle,Reference,Angle
5.585955,-127.671172,-127.496302,-127.627539,-127.426489
5.596095,-127.702078,-127.539935,-127.658445,-127.470122
5.606328,-127.733928,-127.583568,-127.690295,-127.513755
5.616768,-127.767047,-127.618475,-127.723414,-127.566115
5.626801,-127.799456,-127.662108,-127.755823,-127.609748
5.636946,-127.832868,-127.705741,-127.789235,-127.653381
5.64711,-127.866966,-127.758101,-127.823333,-127.697015
5.657435,-127.90225,-127.793008,-127.858616,-127.740648
5.667346,-127.936667,-127.845368,-127.893034,-127.784281
5.67752,-127.972656,-127.889001,-127.929023,-127.827914
5.687668,-128.009163,-127.932634,-127.965529,-127.880274
5.697772,-128.046115,-127.984994,-128.002482,-127.923908
5.707968,-128.084045,-128.028627,-128.040412,-127.967541
5.718239,-128.122886,-128.072261,-128.079253,-128.011174
5.728325,-128.161629,-128.12462,-128.117995,-128.054807
5.738461,-128.201169,-128.17698,-128.157536,-128.09844
5.748621,-128.241439,-128.220613,-128.197806,-128.1508
5.758787,-128.282349,-128.264247,-128.238716,-128.194434
5.768914,-128.323716,-128.316607,-128.280083,-128.238067
5.779038,-128.365682,-128.36024,-128.322048,-128.2817
5.789223,-128.408529,-128.403873,-128.364895,-128.33406
5.799381,-128.451885,-128.456233,-128.408251,-128.368966
5.809524,-128.495789,-128.499866,-128.452156,-128.421326
5.819795,-128.540907,-128.543499,-128.497274,-128.46496
5.829932,-128.586013,-128.595859,-128.54238,-128.508593
5.840054,-128.631667,-128.630766,-128.588034,-128.552226
5.85017,-128.677925,-128.683126,-128.634292,-128.595859
5.860357,-128.725129,-128.726759,-128.681495,-128.639493
5.870524,-128.772854,-128.770392,-128.729221,-128.683126
5.880775,-128.821612,-128.814025,-128.777978,-128.735486
5.890855,-128.870156,-128.866385,-128.826522,-128.779119
5.900964,-128.919478,-128.910019,-128.875845,-128.822752
5.911225,-128.970163,-128.953652,-128.92653,-128.875112
5.921527,-129.021674,-129.006012,-128.978041,-128.918745
