11.47191	
11.47638	
11.48673	
11.49663	
11.50672	
11.5171	
11.52874	
11.53706	
11.54716	
11.55729	
11.56751	
11.57759	
11.58771	
11.59798	
11.60794	
11.61842	
11.62831	
11.63846	
11.64859	
11.65872	
11.66891	
11.67903	
11.68915	
11.69928	
11.70945	
11.71976	
11.72973	
11.73987	
11.75005	
11.76014	
11.77032	
11.78043	
11.79058	
11.80066	
11.81084	
11.82098	
11.83113	
11.84132	
11.85143	
11.86158	
11.87212	
11.88221	
11.89233	
11.9025	
11.91262	
11.92274	
11.93291	
11.94304	
11.95312	
11.96329	
11.97344	
11.98359	
11.99372	
12.00385	
12.01408	
12.02412	
12.03426	
12.04451	
12.05463	
12.06475	
12.07488	
12.08505	
12.09518	
12.10529	
12.11539	
12.1355	
12.13968	
12.14986	
12.15997	
12.17016	
12.18027	
12.1904	
12.20052	
12.21067	
12.22082	
12.23091	
12.24106	
12.25123	
12.26136	
12.27157	
12.28165	
12.29176	
12.30202	
12.31206	
12.3222	
12.33233	
12.34245	
12.35288	
12.36275	
12.37293	
12.38303	
12.39313	
12.4033	
12.41348	
12.42362	
12.43372	
12.44389	
12.45408	
12.46603	
12.47611	
12.48626	
12.5168	
12.52124	
12.53134	
12.54154	
12.55189	
12.56208	
12.57222	
12.58247	
12.59259	
12.60267	
12.61302	
12.62318	
12.63339	
12.64363	
12.65377	
12.67239	
12.67702	
12.68731	
12.69717	
12.70738	
12.71765	
12.72791	
12.74636	
12.7508	
12.76094	
12.7712	
12.78136	
12.7916	
12.80172	
12.81193	
12.82221	1.60665439	1.60570291	1.76373402	1.76278254	
12.83231	1.60819362	1.60570291	1.76527325	1.76278254	
12.84251	1.61037779	1.60570291	1.76745742	1.76278254	
12.85272	1.61318913	1.60570291	1.77026876	1.76278254	
12.86292	1.61661908	1.60570291	1.77369872	1.76278254	
12.87311	1.62067157	1.60570291	1.7777512	1.77150919	
12.88322	1.62530552	1.60570291	1.78238516	1.77150919	
12.89352	1.63066599	1.60570291	1.78774563	1.77150919	
12.90378	1.63662995	1.61442956	1.79370959	1.77150919	
12.91515	1.64406482	1.61442956	1.80114445	1.77150919	
12.92407	1.65030124	1.61442956	1.80738088	1.78023584	
12.93432	1.65814899	1.61442956	1.81522862	1.78023584	
12.94444	1.6665004	1.61442956	1.82358004	1.78023584	
12.95467	1.67557268	1.61442956	1.83265232	1.78896248	
12.96488	1.68525587	1.6231562	1.8423355	1.79768913	
12.97518	1.69566274	1.6231562	1.85274237	1.79768913	
12.98541	1.70662349	1.63188285	1.86370312	1.79768913	
12.99559	1.71814714	1.6406095	1.87522677	1.80641578	
13.00572	1.73024327	1.6406095	1.88732291	1.81514242	
13.01593	1.7430476	1.64933614	1.90012723	1.82386907	
13.02612	1.75646142	1.65806279	1.91354105	1.82386907	
13.03634	1.77052824	1.67551608	1.92760787	1.83259571	
13.05474	1.79834623	1.67551608	1.95542587	1.83259571	
13.05926	1.80512108	1.69296937	1.96220071	1.84132236	
13.06946	1.82118218	1.70169602	1.97826181	1.85004901	
13.08809	1.8531065	1.71914931	2.01018613	1.8675023	
13.09263	1.86081803	1.71914931	2.01789766	1.8675023	
13.10289	1.87904346	1.73660261	2.03612309	1.87622895	
13.11308	1.89775371	1.74532925	2.05483334	1.89368224	
13.12323	1.91703638	1.7540559	2.07411601	1.90240888	
13.13347	1.93710021	1.77150919	2.09417985	1.91986218	
