Time,Reference,Angle,Reference,Angle
3.950349,-19.7416883,-19.6175008,-168.068495,-167.909401
3.960463,-19.7771454,-19.661134,-168.103952,-167.953034
3.970612,-19.8133154,-19.7047673,-168.140122,-168.005394
3.980778,-19.8501922,-19.7571271,-168.176999,-168.049027
3.991271,-19.8889223,-19.7920337,-168.215729,-168.09266
4.001376,-19.9268063,-19.8356669,-168.253613,-168.136293
4.011244,-19.9643748,-19.8793002,-168.291181,-168.179927
4.021366,-20.0035484,-19.9316601,-168.330355,-168.232287
4.031536,-20.0435179,-19.9665666,-168.370324,-168.267193
4.041666,-20.0839567,-20.0101999,-168.410763,-168.319553
4.05181,-20.125061,-20.0538331,-168.451868,-168.35446
4.061956,-20.1668036,-20.0974663,-168.49361,-168.40682
4.072194,-20.2095481,-20.1410996,-168.536355,-168.441726
4.082325,-20.2524585,-20.1760062,-168.579265,-168.494086
4.100626,-20.3264463,-20.2196394,-168.653253,-168.572626
4.105253,-20.3451755,-20.2807259,-168.671982,-168.590079
4.115319,-20.3852332,-20.3156325,-168.71204,-168.633712
4.125483,-20.425067,-20.3592657,-168.751873,-168.677346
4.135689,-20.4644145,-20.402899,-168.791221,-168.720979
4.145798,-20.5028028,-20.4465322,-168.829609,-168.755885
4.155963,-20.5407923,-20.4901654,-168.867599,-168.799519
4.166087,-20.5780177,-20.525072,-168.904824,-168.843152
4.176278,-20.6148715,-20.5599786,-168.941678,-168.886785
4.186404,-20.6508843,-20.6036118,-168.977691,-168.930418
4.196653,-20.6867324,-20.6385184,-169.013539,-168.965325
4.206731,-20.7213488,-20.6821516,-169.048155,-169.008958
4.216896,-20.7556571,-20.7170582,-169.082464,-169.043865
4.227022,-20.789232,-20.7519648,-169.116039,-169.087498
4.237175,-20.8222929,-20.795598,-169.149099,-169.122405
4.247365,-20.8548629,-20.8305046,-169.181669,-169.157311
4.257491,-20.8866188,-20.8654112,-169.213425,-169.200944
4.267807,-20.9183401,-20.9003178,-169.245147,-169.235851
4.277897,-20.9487616,-20.9352244,-169.275568,-169.270758
4.288077,-20.9788476,-20.970131,-169.305654,-169.305664
4.298218,-21.0082202,-20.9963109,-169.335027,-169.340571
4.308427,-21.0371749,-21.0312175,-169.363981,-169.375477
4.318571,-21.0653319,-21.0573974,-169.392138,-169.401657
4.328723,-21.0929145,-21.092304,-169.419721,-169.427837
4.338831,-21.1197849,-21.1184839,-169.446591,-169.454017
4.349019,-21.1462525,-21.1446639,-169.473059,-169.488924
4.359181,-21.1720443,-21.1708438,-169.498851,-169.506377
4.369359,-21.1972735,-21.1970238,-169.52408,-169.532557
4.379473,-21.2217559,-21.2232037,-169.548562,-169.558737
4.390012,-21.2468324,-21.2493836,-169.573639,-169.584917
4.399945,-21.2694717,-21.2668369,-169.596278,-169.60237
4.410109,-21.2922556,-21.2930169,-169.619062,-169.62855
4.420161,-21.3141965,-21.3191968,-169.641003,-169.646003
4.430387,-21.3359205,-21.3366501,-169.662727,-169.663457
4.440493,-21.3567857,-21.36283,-169.683592,-169.689637
4.450624,-21.3771245,-21.3715567,-169.703931,-169.70709
4.460816,-21.3969768,-21.3977366,-169.723783,-169.73327
4.47097,-21.4161641,-21.4151899,-169.742971,-169.741996
4.481157,-21.4348127,-21.4326432,-169.761619,-169.75945
4.491249,-21.4527095,-21.4413699,-169.779516,-169.776903
4.501619,-21.4704833,-21.4588232,-169.79729,-169.794356
4.511593,-21.4870104,-21.4762764,-169.813817,-169.803083
4.521713,-21.5031919,-21.4850031,-169.829998,-169.820536
4.531845,-21.5188105,-21.5024564,-169.845617,-169.829263
4.54198,-21.5338557,-21.511183,-169.860662,-169.83799
4.560042,-21.5584148,-21.5199097,-169.885221,-169.846716
4.564564,-21.5646197,-21.5286363,-169.891426,-169.855443
4.574717,-21.5778218,-21.537363,-169.904628,-169.855443
4.584885,-21.5904652,-21.5460896,-169.917272,-169.864169
4.595215,-21.6027184,-21.5548163,-169.929525,-169.872896
4.605247,-21.6140668,-21.5548163,-169.940873,-169.872896
4.615584,-21.6251669,-21.5635429,-169.951973,-169.872896
4.625525,-21.635311,-21.5635429,-169.962117,-169.881623
4.635682,-21.6451085,-21.5722696,-169.971915,-169.881623
4.645838,-21.6543522,-21.5722696,-169.981159,-169.881623
4.656052,-21.6630872,-21.5722696,-169.989894,-169.881623
4.666114,-21.6711555,-21.5722696,-169.997962,-169.881623
4.686211,-21.684613,-21.5809962,-170.01142,-169.881623
4.690746,-21.6877303,-21.5809962,-170.014537,-169.881623
4.700938,-21.6940738,-21.5809962,-170.02088,-169.881623
4.711072,-21.6998707,-21.5809962,-170.026677,-169.881623
4.72155,-21.7053214,-21.5809962,-170.032128,-169.881623
4.731688,-21.7101079,-21.5809962,-170.036914,-169.881623
4.741814,-21.7144084,-21.5809962,-170.041215,-169.881623
4.751989,-21.7182531,-21.5809962,-170.04506,-169.881623
4.762302,-21.7216757,-21.5809962,-170.048482,-169.881623
4.772315,-21.7245725,-21.5809962,-170.051379,-169.881623
4.78247,-21.7270837,-21.5809962,-170.05389,-169.881623
4.792543,-21.7291813,-21.5809962,-170.055988,-169.881623
4.802686,-21.7309169,-21.5809962,-170.057723,-169.881623
4.81306,-21.7361095,-21.5809962,-170.062916,-169.881623
4.823305,-21.7361095,-21.5809962,-170.062916,-169.881623
4.833213,-21.7361095,-21.5809962,-170.062916,-169.881623
4.843305,-21.7361095,-21.5809962,-170.062916,-169.881623
4.853474,-21.7361095,-21.5809962,-170.062916,-169.881623
4.8637,-21.7361095,-21.5809962,-170.062916,-169.881623
4.874165,-21.7361095,-21.5809962,-170.062916,-169.881623
4.884259,-21.7361095,-21.5809962,-170.062916,-169.881623
4.89482,-21.7361095,-21.5809962,-170.062916,-169.881623
4.904596,-21.7361095,-21.5809962,-170.062916,-169.881623
4.914725,-21.7361095,-21.5809962,-170.062916,-169.881623
4.924889,-21.7361095,-21.5809962,-170.062916,-169.881623
4.935149,-21.7361095,-21.5809962,-170.062916,-169.881623
4.945362,-21.7361095,-21.5809962,-170.062916,-169.881623
4.955481,-21.7361095,-21.5809962,-170.062916,-169.881623
4.965609,-21.7361095,-21.5809962,-170.062916,-169.881623
4.975858,-21.7361095,-21.5809962,-170.062916,-169.881623
4.98593,-21.7361095,-21.5809962,-170.062916,-169.881623
4.996108,-21.7361095,-21.5809962,-170.062916,-169.881623
5.006288,-21.7361095,-21.5809962,-170.062916,-169.881623
5.016398,-21.7361095,-21.5809962,-170.062916,-169.881623
5.026598,-21.7361095,-21.5809962,-170.062916,-169.881623
5.036736,-21.7361095,-21.5809962,-170.062916,-169.881623
5.046906,-21.7361095,-21.5809962,-170.062916,-169.881623
5.057074,-21.7361095,-21.5809962,-170.062916,-169.881623
5.067221,-21.7361095,-21.5809962,-170.062916,-169.881623
5.077409,-21.7361095,-21.5809962,-170.062916,-169.881623
5.087548,-21.7361095,-21.5809962,-170.062916,-169.881623
5.097731,-21.7361095,-21.5809962,-170.062916,-169.881623
5.107851,-21.7361095,-21.5809962,-170.062916,-169.881623
5.117991,-21.7361095,-21.5809962,-170.062916,-169.881623
5.128212,-21.7361095,-21.5809962,-170.062916,-169.881623
5.13835,-21.7361095,-21.5809962,-170.062916,-169.881623
5.14847,-21.7361095,-21.5809962,-170.062916,-169.881623
5.158661,-21.7361095,-21.5809962,-170.062916,-169.881623
5.168753,-21.7361095,-21.5809962,-170.062916,-169.881623
5.178887,-21.7361095,-21.5809962,-170.062916,-169.881623
5.189071,-21.7361095,-21.5809962,-170.062916,-169.881623
5.199254,-21.7361095,-21.5809962,-170.062916,-169.881623
5.209442,-21.7361095,-21.5809962,-170.062916,-169.881623
5.219571,-21.7361095,-21.5809962,-170.062916,-169.881623
5.229872,-21.7361095,-21.5809962,-170.062916,-169.881623
5.239974,-21.7361095,-21.5809962,-170.062916,-169.881623
5.250021,-21.7361095,-21.5809962,-170.062916,-169.881623
5.260158,-21.7361095,-21.5809962,-170.062916,-169.881623
5.270316,-21.7361095,-21.5809962,-170.062916,-169.881623
5.280435,-21.7361095,-21.5809962,-170.062916,-169.881623
5.290585,-21.7361095,-21.5809962,-170.062916,-169.881623
5.300837,-21.7361095,-21.5809962,-170.062916,-169.881623
5.310943,-21.7361095,-21.5809962,-170.062916,-169.881623
5.321117,-21.7361095,-21.5809962,-170.062916,-169.881623
5.331243,-21.7361095,-21.5809962,-170.062916,-169.881623
5.341416,-21.7361095,-21.5809962,-170.062916,-169.881623
5.351557,-21.7361095,-21.5809962,-170.062916,-169.881623
5.361697,-21.7361095,-21.5809962,-170.062916,-169.881623
5.371838,-21.7361095,-21.5809962,-170.062916,-169.881623
5.381964,-21.7361095,-21.5809962,-170.062916,-169.881623
5.400466,-21.7361095,-21.5809962,-170.062916,-169.881623
5.40504,-21.7361095,-21.5809962,-170.062916,-169.881623
5.415157,-21.7361095,-21.5809962,-170.062916,-169.881623
5.425431,-21.7361095,-21.5809962,-170.062916,-169.881623
5.435507,-21.7361095,-21.5809962,-170.062916,-169.881623
5.445694,-21.7361095,-21.5809962,-170.062916,-169.881623
5.455944,-21.7361095,-21.5809962,-170.062916,-169.881623
5.466009,-21.7361095,-21.5809962,-170.062916,-169.881623
5.476162,-21.7361095,-21.5809962,-170.062916,-169.881623
5.486311,-21.7361095,-21.5809962,-170.062916,-169.881623
5.4965,-21.7361095,-21.5809962,-170.062916,-169.881623
5.506686,-21.7361095,-21.5809962,-170.062916,-169.881623
5.516826,-21.7361095,-21.5809962,-170.062916,-169.881623
5.526994,-21.7361095,-21.5809962,-170.062916,-169.881623
5.537162,-21.7361095,-21.5809962,-170.062916,-169.881623
5.548316,-21.7361095,-21.5809962,-170.062916,-169.881623
5.557488,-21.7361095,-21.5809962,-170.062916,-169.881623
5.567631,-21.7361095,-21.5809962,-170.062916,-169.881623
5.578182,-21.7361095,-21.5809962,-170.062916,-169.881623
5.587923,-21.7361095,-21.5809962,-170.062916,-169.881623
5.598076,-21.7361095,-21.5809962,-170.062916,-169.881623
5.608303,-21.7361095,-21.5809962,-170.062916,-169.881623
5.618393,-21.7361095,-21.5809962,-170.062916,-169.881623
5.628553,-21.7361095,-21.5809962,-170.062916,-169.881623
5.638716,-21.7361095,-21.5809962,-170.062916,-169.881623
5.648851,-21.7361095,-21.5809962,-170.062916,-169.881623
5.65906,-21.7361095,-21.5809962,-170.062916,-169.881623
5.669152,-21.7361095,-21.5809962,-170.062916,-169.881623
5.679335,-21.7361095,-21.5809962,-170.062916,-169.881623
5.689509,-21.7361095,-21.5809962,-170.062916,-169.881623
5.699853,-21.7361095,-21.5809962,-170.062916,-169.881623
5.709808,-21.7361095,-21.5809962,-170.062916,-169.881623
5.720018,-21.7361095,-21.5809962,-170.062916,-169.881623
5.730088,-21.7361095,-21.5809962,-170.062916,-169.881623
5.740238,-21.7361095,-21.5809962,-170.062916,-169.881623
5.750343,-21.7361095,-21.5809962,-170.062916,-169.881623
5.760538,-21.7361095,-21.5809962,-170.062916,-169.881623
5.77069,-21.7361095,-21.5809962,-170.062916,-169.881623
5.780871,-21.7361095,-21.5809962,-170.062916,-169.881623
5.790971,-21.7361095,-21.5809962,-170.062916,-169.881623
5.809174,-21.7361095,-21.5809962,-170.062916,-169.881623
5.821994,-21.7361095,-21.5809962,-170.062916,-169.881623
5.826529,-21.7361095,-21.5809962,-170.062916,-169.881623
5.836674,-21.7361095,-21.5809962,-170.062916,-169.881623
5.846871,-21.7361095,-21.5809962,-170.062916,-169.881623
5.85697,-21.7361095,-21.5809962,-170.062916,-169.881623
5.86733,-21.7361095,-21.5809962,-170.062916,-169.881623
5.877277,-21.7361095,-21.5809962,-170.062916,-169.881623
5.88746,-21.7361095,-21.5809962,-170.062916,-169.881623
5.897656,-21.7361095,-21.5809962,-170.062916,-169.881623
5.907781,-21.7361095,-21.5809962,-170.062916,-169.881623
5.9179,-21.7361095,-21.5809962,-170.062916,-169.881623
5.928108,-21.7361095,-21.5809962,-170.062916,-169.881623
5.938212,-21.7361095,-21.5809962,-170.062916,-169.881623
5.94837,-21.7361095,-21.5809962,-170.062916,-169.881623
5.958584,-21.7361095,-21.5809962,-170.062916,-169.881623
5.968694,-21.7361095,-21.5809962,-170.062916,-169.881623
5.97887,-21.7361095,-21.5809962,-170.062916,-169.881623
5.989003,-21.7361095,-21.5809962,-170.062916,-169.881623
5.999456,-21.7361095,-21.5809962,-170.062916,-169.881623
6.009452,-21.7361095,-21.5809962,-170.062916,-169.881623
6.019468,-21.7361095,-21.5809962,-170.062916,-169.881623
6.02972,-21.7361095,-21.5809962,-170.062916,-169.881623
6.039886,-21.7361095,-21.5809962,-170.062916,-169.881623
6.04997,-21.7361095,-21.5809962,-170.062916,-169.881623
6.060127,-21.7361095,-21.5809962,-170.062916,-169.881623
6.070217,-21.7361095,-21.5809962,-170.062916,-169.881623
6.080478,-21.7361095,-21.5809962,-170.062916,-169.881623
6.090576,-21.7361095,-21.5809962,-170.062916,-169.881623
6.101058,-21.7361095,-21.5809962,-170.062916,-169.881623
6.110925,-21.7361095,-21.5809962,-170.062916,-169.881623
6.121349,-21.7361095,-21.5809962,-170.062916,-169.881623
6.131204,-21.7361095,-21.5809962,-170.062916,-169.881623
6.141335,-21.7361095,-21.5809962,-170.062916,-169.881623
6.151495,-21.7361095,-21.5809962,-170.062916,-169.881623
6.161618,-21.7361095,-21.5809962,-170.062916,-169.881623
6.171774,-21.7361095,-21.5809962,-170.062916,-169.881623
6.189992,-21.7361095,-21.5809962,-170.062916,-169.881623
6.194522,-21.7361095,-21.5809962,-170.062916,-169.881623
6.204709,-21.7361095,-21.5809962,-170.062916,-169.881623
6.214914,-21.7361095,-21.5809962,-170.062916,-169.881623
6.225011,-21.7361095,-21.5809962,-170.062916,-169.881623
6.235156,-21.7361095,-21.5809962,-170.062916,-169.881623
6.245327,-21.7361095,-21.5809962,-170.062916,-169.881623
6.255495,-21.7361095,-21.5809962,-170.062916,-169.881623
6.266323,-21.7361095,-21.5809962,-170.062916,-169.881623
6.275781,-21.7361095,-21.5809962,-170.062916,-169.881623
6.285935,-21.7361095,-21.5809962,-170.062916,-169.881623
6.296114,-21.7361095,-21.5809962,-170.062916,-169.881623
6.306259,-21.7361095,-21.5809962,-170.062916,-169.881623
6.316409,-21.7361095,-21.5809962,-170.062916,-169.881623
6.326584,-21.7361095,-21.5809962,-170.062916,-169.881623
6.336729,-21.7361095,-21.5809962,-170.062916,-169.881623
6.346863,-21.7361095,-21.5809962,-170.062916,-169.881623
6.357022,-21.7361095,-21.5809962,-170.062916,-169.881623
6.367194,-21.7361095,-21.5809962,-170.062916,-169.881623
6.377416,-21.7361095,-21.5809962,-170.062916,-169.881623
6.387603,-21.7361095,-21.5809962,-170.062916,-169.881623
6.397699,-21.7361095,-21.5809962,-170.062916,-169.881623
6.407905,-21.7361095,-21.5809962,-170.062916,-169.881623
6.417923,-21.7361095,-21.5809962,-170.062916,-169.881623
6.42812,-21.7361095,-21.5809962,-170.062916,-169.881623
6.438278,-21.7361095,-21.5809962,-170.062916,-169.881623
6.448452,-21.7361095,-21.5809962,-170.062916,-169.881623
6.458583,-21.7361095,-21.5809962,-170.062916,-169.881623
6.468723,-21.7361095,-21.5809962,-170.062916,-169.881623
6.478925,-21.7361095,-21.5809962,-170.062916,-169.881623
6.489043,-21.7361095,-21.5809962,-170.062916,-169.881623
6.499227,-21.7361095,-21.5809962,-170.062916,-169.881623
6.509432,-21.7361095,-21.5809962,-170.062916,-169.881623
6.519701,-21.7361095,-21.5809962,-170.062916,-169.881623
6.529827,-21.7361095,-21.5809962,-170.062916,-169.881623
6.539971,-21.7361095,-21.5809962,-170.062916,-169.881623
6.559389,-21.7361095,-21.5809962,-170.062916,-169.881623
6.564004,-21.7361095,-21.5809962,-170.062916,-169.881623
6.574155,-21.7361095,-21.5809962,-170.062916,-169.881623
6.584351,-21.7361095,-21.5809962,-170.062916,-169.881623
6.594484,-21.7361095,-21.5809962,-170.062916,-169.881623
6.604668,-21.7361095,-21.5809962,-170.062916,-169.881623
6.614829,-21.7361095,-21.5809962,-170.062916,-169.881623
6.624975,-21.7361095,-21.5809962,-170.062916,-169.881623
6.635119,-21.7361095,-21.5809962,-170.062916,-169.881623
6.6453,-21.7361095,-21.5809962,-170.062916,-169.881623
6.65547,-21.7361095,-21.5809962,-170.062916,-169.881623
6.665629,-21.7361095,-21.5809962,-170.062916,-169.881623
6.68637,-21.7361095,-21.5809962,-170.062916,-169.881623
6.690935,-21.7361095,-21.5809962,-170.062916,-169.881623
6.701068,-21.7361095,-21.5809962,-170.062916,-169.881623
6.711306,-21.7361095,-21.5809962,-170.062916,-169.881623
6.729298,-21.7361095,-21.5809962,-170.062916,-169.881623
6.733846,-21.7361095,-21.5809962,-170.062916,-169.881623
6.744073,-21.7361095,-21.5809962,-170.062916,-169.881623
6.754302,-21.7361095,-21.5809962,-170.062916,-169.881623
6.76445,-21.7361095,-21.5809962,-170.062916,-169.881623
6.77469,-21.7361095,-21.5809962,-170.062916,-169.881623
6.784776,-21.7361095,-21.5809962,-170.062916,-169.881623
6.794909,-21.7361095,-21.5809962,-170.062916,-169.881623
6.80533,-21.7361095,-21.5809962,-170.062916,-169.881623
6.815516,-21.7361095,-21.5809962,-170.062916,-169.881623
6.825664,-21.7361095,-21.5809962,-170.062916,-169.881623
6.835824,-21.7361095,-21.5809962,-170.062916,-169.881623
6.84599,-21.7361095,-21.5809962,-170.062916,-169.881623
6.856186,-21.7361095,-21.5809962,-170.062916,-169.881623
6.866301,-21.7361095,-21.5809962,-170.062916,-169.881623
6.876414,-21.7361095,-21.5809962,-170.062916,-169.881623
6.886632,-21.7361095,-21.5809962,-170.062916,-169.881623
6.896771,-21.7361095,-21.5809962,-170.062916,-169.881623
6.906954,-21.7361095,-21.5809962,-170.062916,-169.881623
6.917086,-21.7361095,-21.5809962,-170.062916,-169.881623
6.927322,-21.7361095,-21.5809962,-170.062916,-169.881623
6.937553,-21.7361095,-21.5809962,-170.062916,-169.881623
6.94763,-21.7361095,-21.5809962,-170.062916,-169.881623
6.957783,-21.7361095,-21.5809962,-170.062916,-169.881623
6.968034,-21.7361095,-21.5809962,-170.062916,-169.881623
6.978102,-21.7361095,-21.5809962,-170.062916,-169.881623
6.988253,-21.7361095,-21.5809962,-170.062916,-169.881623
6.998404,-21.7361095,-21.5809962,-170.062916,-169.881623
7.008599,-21.7361095,-21.5809962,-170.062916,-169.881623
7.018749,-21.7361095,-21.5809962,-170.062916,-169.881623
7.028864,-21.7361095,-21.5809962,-170.062916,-169.881623
7.039031,-21.7361095,-21.5809962,-170.062916,-169.881623
7.049196,-21.7361095,-21.5809962,-170.062916,-169.881623
7.059338,-21.7361095,-21.5809962,-170.062916,-169.881623
7.069533,-21.7361095,-21.5809962,-170.062916,-169.881623
7.079725,-21.7361095,-21.5809962,-170.062916,-169.881623
7.089854,-21.7361095,-21.5809962,-170.062916,-169.881623
7.09999,-21.7361095,-21.5809962,-170.062916,-169.881623
7.110203,-21.7361095,-21.5809962,-170.062916,-169.881623
7.120368,-21.7361095,-21.5809962,-170.062916,-169.881623
7.13047,-21.7361095,-21.5809962,-170.062916,-169.881623
7.140616,-21.7361095,-21.5809962,-170.062916,-169.881623
7.150837,-21.7361095,-21.5809962,-170.062916,-169.881623
7.160916,-21.7361095,-21.5809962,-170.062916,-169.881623
7.171082,-21.7361095,-21.5809962,-170.062916,-169.881623
7.181188,-21.7361095,-21.5809962,-170.062916,-169.881623
7.191322,-21.7361095,-21.5809962,-170.062916,-169.881623
7.201534,-21.7361095,-21.5809962,-170.062916,-169.881623
7.211641,-21.7361095,-21.5809962,-170.062916,-169.881623
7.221803,-21.7361095,-21.5809962,-170.062916,-169.881623
7.232027,-21.7361095,-21.5809962,-170.062916,-169.881623
7.242161,-21.7361095,-21.5809962,-170.062916,-169.881623
7.252319,-21.7361095,-21.5809962,-170.062916,-169.881623
7.262385,-21.7361095,-21.5809962,-170.062916,-169.881623
7.272982,-21.7361095,-21.5809962,-170.062916,-169.881623
7.282685,-21.7361095,-21.5809962,-170.062916,-169.881623
7.292827,-21.7361095,-21.5809962,-170.062916,-169.881623
7.303016,-21.7361095,-21.5809962,-170.062916,-169.881623
7.313148,-21.7361095,-21.5809962,-170.062916,-169.881623
7.323339,-21.7361095,-21.5809962,-170.062916,-169.881623
7.333532,-21.7361095,-21.5809962,-170.062916,-169.881623
7.343714,-21.7361095,-21.5809962,-170.062916,-169.881623
7.353791,-21.7361095,-21.5809962,-170.062916,-169.881623
7.363921,-21.7361095,-21.5809962,-170.062916,-169.881623
7.374252,-21.7361095,-21.5809962,-170.062916,-169.881623
7.384433,-21.7361095,-21.5809962,-170.062916,-169.881623
7.394534,-21.7361095,-21.5809962,-170.062916,-169.881623
7.40504,-21.7361095,-21.5809962,-170.062916,-169.881623
7.414885,-21.7361095,-21.5809962,-170.062916,-169.881623
7.425024,-21.7361095,-21.5809962,-170.062916,-169.881623
7.435205,-21.7361095,-21.5809962,-170.062916,-169.881623
7.445343,-21.7361095,-21.5809962,-170.062916,-169.881623
7.45551,-21.7361095,-21.5809962,-170.062916,-169.881623
7.465713,-21.7361095,-21.5809962,-170.062916,-169.881623
7.475811,-21.7361095,-21.5809962,-170.062916,-169.881623
7.486002,-21.7361095,-21.5809962,-170.062916,-169.881623
7.496217,-21.7361095,-21.5809962,-170.062916,-169.881623
7.506827,-21.7361095,-21.5809962,-170.062916,-169.881623
7.516642,-21.7361095,-21.5809962,-170.062916,-169.881623
7.526804,-21.7361095,-21.5809962,-170.062916,-169.881623
7.555021,-21.7361095,-21.5809962,-170.062916,-169.881623
7.559824,-21.7361095,-21.5809962,-170.062916,-169.881623
