Time,Reference,Angle,Reference,Angle
19.78667,0.11619898,0.0523598776,0.0987456879,0.0087266463
19.79872,0.129810338,0.0610865238,0.112357045,0.0174532925
19.8069,0.139336898,0.0698131701,0.121883606,0.0174532925
19.81706,0.151859762,0.0698131701,0.134406469,0.0261799388
19.82731,0.16515144,0.0872664626,0.147698147,0.034906585
19.83737,0.17875429,0.0872664626,0.161300997,0.0436332313
19.84744,0.193012106,0.0959931089,0.175558814,0.0523598776
19.8576,0.208004539,0.104719755,0.190551247,0.0698131701
19.86776,0.223619217,0.104719755,0.206165924,0.0872664626
19.87791,0.239839611,0.113446401,0.222386319,0.104719755
19.88802,0.256611769,0.122173048,0.239158476,0.122173048
19.89815,0.274024718,0.130899694,0.256571425,0.13962634
19.9083,0.292083067,0.13962634,0.274629774,0.157079633
19.91839,0.310992767,0.13962634,0.293539475,0.174532925
19.93032,0.333555201,0.157079633,0.316101908,0.200712864
19.93878,0.350100436,0.165806279,0.332647143,0.218166156
19.94891,0.370593435,0.174532925,0.353140142,0.244346095
19.95902,0.391677717,0.191986218,0.374224425,0.261799388
19.96929,0.413722703,0.20943951,0.396269411,0.27925268
19.97944,0.43613378,0.226892803,0.418680487,0.305432619
19.9896,0.459163478,0.244346095,0.441710186,0.322885912
19.99968,0.482642418,0.270526034,0.465189126,0.34906585
20.00982,0.506857964,0.287979327,0.489404671,0.366519143
20.0202,0.532318074,0.314159265,0.514864782,0.383972435
20.03035,0.557854167,0.34906585,0.540400874,0.410152374
20.04027,0.583336285,0.375245789,0.565882993,0.436332313
20.05075,0.610952787,0.401425728,0.593499495,0.453785606
20.0605,0.637182629,0.436332313,0.619729336,0.488692191
20.0706,0.665002143,0.471238898,0.64754885,0.514872129
20.08074,0.693567626,0.497418837,0.676114334,0.541052068
20.09092,0.722834087,0.532325422,0.705380795,0.567232007
20.10111,0.752761228,0.567232007,0.735307936,0.593411946
20.11112,0.782758435,0.593411946,0.765305143,0.628318531
20.12125,0.8137283,0.628318531,0.796275007,0.663225116
20.13279,0.849892873,0.663225116,0.832439581,0.698131701
20.14149,0.87749634,0.698131701,0.860043048,0.733038286
20.15164,0.910391744,0.733038286,0.892938452,0.767944871
20.16179,0.943888564,0.776671517,0.926435271,0.802851456
20.17189,0.977854676,0.811578102,0.960401383,0.837758041
20.18205,1.01263361,0.855211333,0.995180322,0.881391272
20.19215,1.04778538,0.890117919,1.03033209,0.925024504
20.20239,1.08409726,0.93375115,1.06664397,0.959931089
20.21244,1.12031036,0.977384381,1.10285706,1.00356432
20.2225,1.15719283,1.01229097,1.13973954,1.04719755
20.23405,1.20041576,1.0559242,1.18296247,1.08210414
20.24313,1.23475053,1.09955743,1.21729724,1.13446401
20.25321,1.27357281,1.14319066,1.25611952,1.17809725
20.26337,1.31330544,1.18682389,1.29585215,1.22173048
20.27346,1.35338524,1.23045712,1.33593195,1.26536371
20.28367,1.39456695,1.27409035,1.37711366,1.30899694
20.29374,1.43575924,1.31772359,1.41830595,1.35263017
20.30395,1.47817911,1.36135682,1.46072582,1.3962634
20.31428,1.52175453,1.41371669,1.50430124,1.44862328
20.32415,1.56393544,1.45734993,1.54648214,1.49225651
20.33529,1.61235841,1.50098316,1.59490512,1.53588974
20.34449,1.65277058,1.54461639,1.63531729,1.57952297
20.35465,1.69803143,1.59697627,1.68057814,1.6231562
20.36479,1.7438876,1.6406095,1.72643431,1.67551608
20.37486,1.78999255,1.69296937,1.77253926,1.71914931
20.38507,1.83737286,1.73660261,1.81991957,1.77150919
20.39517,1.88486084,1.78023584,1.86740755,1.81514242
20.40532,1.9331697,1.83259571,1.9157164,1.85877565
20.41544,1.98201241,1.88495559,1.96455912,1.91113553
20.42554,2.03131624,1.92858882,2.01386295,1.95476876
20.43655,2.08590173,1.9809487,2.06844844,2.00712864
20.44591,2.13268951,2.02458193,2.11523621,2.05948852
20.45604,2.18400407,2.07694181,2.16655078,2.10312175
20.46618,2.23601759,2.12930169,2.2185643,2.15548163
20.47629,2.2884743,2.18166156,2.27102101,2.19911486
20.48645,2.34176869,2.23402144,2.32431539,2.25147474
20.49654,2.39537912,2.28638132,2.37792583,2.30383461
20.50674,2.4501092,2.3387412,2.43265591,2.34746784
20.51682,2.50488792,2.38237443,2.48743463,2.39982772
20.52694,2.56048357,2.44346095,2.54303028,2.4521876
20.53787,2.62129979,2.49582083,2.6038465,2.51327412
20.54729,2.67409127,2.54818071,2.65663797,2.565634
20.55738,2.73132992,2.60054059,2.71387662,2.61799388
20.56751,2.78943541,2.65290046,2.77198211,2.67035376
20.57763,2.84813906,2.71398699,2.83068576,2.73144028
20.58786,2.90801736,2.76634686,2.89056407,2.78380016
20.59788,2.96734478,2.82743339,2.94989148,2.84488668
20.60804,3.02808248,2.87979327,3.01062919,2.89724656
20.61819,3.08940263,2.94087979,3.07194934,2.95833308
20.62826,3.15080884,3.00196631,3.13335555,3.01941961
20.63916,3.21805505,3.06305284,3.20060176,3.08050613
20.64862,3.27685946,3.12413936,3.25940617,3.14159265
20.65875,3.34053674,3.18522588,3.32308345,3.20267918
20.66889,3.4048432,3.24631241,3.38738991,3.2637657
20.67898,3.46948691,3.31612558,3.45203362,3.32485223
20.69088,3.54663705,3.38593875,3.52918376,3.40339204
20.70879,3.66493923,3.45575192,3.64748594,3.46447857
20.7131,3.69330238,3.53429174,3.67584909,3.54301838
20.72319,3.76058295,3.60410491,3.74312966,3.61283155
20.73336,3.82906759,3.67391808,3.81161429,3.68264472
20.74386,3.90041832,3.74373125,3.88296503,3.75245789
20.75366,3.96757551,3.81354442,3.95012222,3.82227106
20.76386,4.03804692,3.88335759,4.02059363,3.89208423
20.77393,4.10832212,3.95317076,4.09086883,3.9618974
20.78407,4.17961987,4.03171057,4.16216657,4.04043722
20.79421,4.25159861,4.10152374,4.23414531,4.11025039
20.80436,4.32423099,4.17133691,4.3067777,4.1887902
20.81447,4.39720367,4.24987673,4.37975037,4.25860337
20.82458,4.47074552,4.3196899,4.45329223,4.33714319
20.83473,4.54524924,4.39822972,4.52779595,4.41568301
20.8449,4.62055113,4.46804289,4.60309784,4.48549618
20.85503,4.69607407,4.5465827,4.67862078,4.56403599
20.86521,4.77267624,4.62512252,4.75522295,4.64257581
20.87531,4.84921006,4.71238898,4.83175677,4.72111563
20.88542,4.92650989,4.78220215,4.90905659,4.80838209
20.89553,5.00436891,4.86946861,4.98691562,4.88692191
20.9057,5.08339074,4.95673508,5.06593745,4.96546172
20.91589,5.1630815,5.03527489,5.14562821,5.05272818
20.92596,5.24246105,5.12254135,5.22500776,5.131268
20.93606,5.32281023,5.20108117,5.30535693,5.21853446
20.94654,5.40673801,5.28834763,5.38928471,5.29707428
20.9564,5.48630458,5.3756141,5.46885129,5.3756141
20.96662,5.5693725,5.46288056,5.55191921,5.47160721
20.97667,5.65165051,5.55014702,5.63419721,5.55014702
20.98677,5.73503453,5.62868684,5.71758123,5.63741348
20.99689,5.81914057,5.7159533,5.80168728,5.72467995
21.01644,5.98444602,5.88175958,5.96699272,5.89048623
21.02073,6.02065866,5.91666616,6.00320537,5.93411946
21.03889,6.17660446,6.00393263,6.15915117,6.01265927
21.04411,6.22141088,6.10865238,6.20395759,6.11737903
21.05339,6.30167465,6.19591884,6.28422136,6.21337214
21.06351,6.38975498,6.28318531,6.37230169,6.3006386
21.07365,6.47872347,6.37045177,6.46127017,6.38790506
21.08377,6.56628477,6.45771823,6.54883148,6.47517152
21.0939,6.65338389,6.54498469,6.6359306,6.56243799
21.10405,6.74005182,6.63225116,6.72259852,6.6584311
21.11417,6.82574831,6.71951762,6.80829502,6.74569756
21.1243,6.91098922,6.80678408,6.89353593,6.83296402
21.1344,6.99540778,6.89405055,6.97795448,6.92023048
21.1454,7.08666971,6.98131701,7.06921641,7.00749695
21.15499,7.16567023,7.06858347,7.14821693,7.10349006
21.1651,7.24833474,7.15584993,7.23088144,7.19075652
21.17524,7.33064366,7.2431164,7.31319037,7.27802298
21.18535,7.41218522,7.33038286,7.39473193,7.36528944
21.19552,7.49351703,7.41764932,7.47606374,7.44382926
21.20566,7.57407293,7.50491578,7.55661964,7.53982237
21.2158,7.65393482,7.59218225,7.63648153,7.61836218
21.22594,7.73325959,7.67944871,7.7158063,7.71435529
21.23605,7.81180027,7.76671517,7.79434698,7.79289511
21.24666,7.89354242,7.85398163,7.87608913,7.88016157
21.25679,7.97094289,7.9412481,7.95348959,7.96742804
21.2666,8.04533833,8.02851456,8.02788504,8.0546945
21.27666,8.12106318,8.10705438,8.10360989,8.13323431
21.28676,8.19648577,8.19432084,8.17903248,8.22050078
21.2969,8.27159194,8.27286065,8.25413865,8.29904059
21.3071,8.34661462,8.36012712,8.32916132,8.37758041
21.3172,8.42023056,8.43866693,8.40277726,8.46484687
21.32733,8.49344523,8.51720675,8.47599194,8.54338669
21.33744,8.56597056,8.59574657,8.54851727,8.6219265
21.34791,8.64048452,8.67428638,8.62303123,8.69173967
21.35772,8.70965108,8.7528262,8.69219779,8.76155285
21.36786,8.78080067,8.83136602,8.76334737,8.84009266
21.37801,8.85101225,8.90117919,8.83355896,8.91863248
21.38809,8.92031492,8.97099236,8.90286163,8.98844565
21.39828,8.98983414,9.04080553,8.97238085,9.05825882
21.4086,9.05958846,9.1106187,9.04213517,9.12807199
21.41861,9.12666024,9.18043187,9.10920695,9.19788516
21.42868,9.19350285,9.25024504,9.17604956,9.26769833
21.4389,9.26080166,9.32005821,9.24334837,9.32878485
21.44923,9.32820621,9.38987138,9.31075292,9.38987138
21.4591,9.3919484,9.4509579,9.37449511,9.45968455
21.46921,9.4567179,9.52077107,9.43926461,9.52077107
21.47933,9.52094928,9.58185759,9.50349599,9.58185759
21.48941,9.58433105,9.64294412,9.56687776,9.64294412
21.49967,9.64827673,9.70403064,9.63082344,9.70403064
21.50969,9.71007731,9.76511716,9.69262402,9.77384381
21.51984,9.77210233,9.82620369,9.75464904,9.82620369
21.52995,9.83333811,9.87856357,9.81588481,9.87856357
21.54029,9.89528414,9.94837674,9.87783084,9.93965009
21.55055,9.95613043,10.0007366,9.93867714,10.0007366
21.56041,10.0140684,10.0530965,9.99661514,10.0530965
21.57059,10.0732646,10.114183,10.0558113,10.114183
21.58063,10.1310942,10.1665429,10.1136409,10.1665429
21.59075,10.188782,10.2276294,10.1713287,10.2189028
21.60922,10.2916527,10.2799893,10.2741994,10.2712626
21.61356,10.3158773,10.3410758,10.298424,10.3410758
21.62374,10.3719682,10.4021623,10.3545149,10.3934357
21.63388,10.4272223,10.4545222,10.4097691,10.4457956
21.64404,10.481971,10.5068821,10.4645177,10.5068821
21.65449,10.5376891,10.559242,10.5202359,10.559242
21.66458,10.590878,10.6116019,10.5734247,10.6116019
21.67476,10.643944,10.6639617,10.6264907,10.6552351
21.68486,10.6959642,10.7163216,10.6785109,10.707595
21.69495,10.74738,10.7686815,10.7299267,10.7599548
21.70514,10.7987464,10.8210414,10.7812931,10.8123147
21.71527,10.8491397,10.8734012,10.8316864,10.8646746
21.72543,10.8991531,10.9257611,10.8816998,10.9170345
21.73556,10.9483735,10.978121,10.9309202,10.9606677
21.74566,10.9969071,11.0304809,10.9794538,11.0130276
21.75625,11.0471167,11.0741141,11.0296634,11.0653875
21.76598,11.092713,11.126474,11.0752597,11.1090207
21.77613,11.1396616,11.1701072,11.1222083,11.1613806
21.78626,11.1859622,11.2224671,11.1685089,11.2050138
21.79635,11.2314312,11.274827,11.213978,11.2573737
21.80671,11.2775836,11.3184602,11.2601303,11.3097336
21.81682,11.3219713,11.3708201,11.304518,11.3533668
21.82711,11.3665641,11.4144533,11.3491108,11.397
21.83705,11.4090474,11.4580865,11.3915941,11.4493599
21.84717,11.4517225,11.5104464,11.4342692,11.4842665
21.85762,11.4951629,11.5540796,11.4777096,11.5366264
21.86751,11.5357327,11.5977129,11.5182794,11.5802596
21.87764,11.5766416,11.6413461,11.5591883,11.6238928
21.88777,11.6170199,11.693706,11.5995666,11.667526
21.89788,11.6567002,11.7286126,11.6392469,11.7111593
21.90811,11.6962621,11.7722458,11.6788088,11.7460659
21.91825,11.7348581,11.815879,11.7174048,11.7896991
21.92844,11.7730881,11.8507856,11.7556348,11.8333323
21.93862,11.8106605,11.8944189,11.7932073,11.8682389
21.94879,11.8478906,11.9293254,11.8304373,11.9031455
21.95889,11.8837549,11.964232,11.8663016,11.9467787
21.96917,11.9198695,12.0078653,11.9024162,11.9816853
21.97908,11.9541762,12.0340452,11.9367229,12.0165919
21.98919,11.9885474,12.0689518,11.9710941,12.0514985
21.99927,12.022273,12.1038584,12.0048197,12.0864051
22.00947,12.0557886,12.1387649,12.0383353,12.112585
22.0196,12.08849,12.1649449,12.0710367,12.1474916
22.02968,12.1204607,12.1998515,12.1030074,12.1823982
22.03985,12.1520996,12.2260314,12.1346463,12.2173048
22.05022,12.1837604,12.2522113,12.1663071,12.2434847
22.06038,12.2142185,12.2871179,12.1967652,12.2696646
22.07023,12.2431693,12.3132979,12.225716,12.3045712
22.08035,12.272327,12.3394778,12.2548737,12.3220245
